Credit_Card_Exceed_Months,Employment_Type,Loan_Amount,Loan_Tenure_Year,More_Than_One_Products,Credit_Card_More_Than_Months,Number_of_Dependents,Years_to_Financial_Freedom,Number_of_Credit_Card_Facility,Number_of_Properties,Number_of_Bank_Products,Number_of_Loan_to_Approve,Property_Type,Years_for_Property_to_Completion,State,Number_of_Side_Income,Monthly_Salary,Total_Sum_of_Loan,Total_Income_for_Join_Application,Decision,Score
5,employee,151652,10,yes,1,2,13,4,2,1,2,bungalow,13,Kuala Lumpur,2,6999,899895,11954,Reject,8
5,employee,694633,14,no,1,2,13,4,2,1,2,bungalow,13,Kuala Lumpur,2,5779,729084,19933,Accept,8
5,employee,189685,23,yes,1,2,13,4,2,1,3,bungalow,13,Kuala Lumpur,2,6340,1432685,16481,Reject,8
5,employee,720606,22,no,1,2,13,4,2,1,3,bungalow,13,Kuala Lumpur,2,5709,825753,19973,Reject,9
5,employee,715784,18,yes,1,2,13,4,2,1,3,bungalow,13,Kuala Lumpur,2,6663,652406,7988,Accept,9
5,employee,729488,23,no,1,2,13,4,2,1,1,bungalow,13,Kuala Lumpur,2,3919,880830,11038,Accept,9
5,employee,446882,20,yes,1,2,13,4,2,1,3,bungalow,13,Kuala Lumpur,2,9265,780214,17055,Accept,9
5,employee,333573,18,no,1,2,13,4,2,1,1,bungalow,13,Kuala Lumpur,2,10735,1288039,19676,Accept,6
5,employee,796004,18,yes,1,2,13,4,2,1,2,bungalow,13,Kuala Lumpur,3,12383,1004409,18467,Reject,9
5,employee,484646,12,no,1,2,13,4,2,1,3,bungalow,13,Kuala Lumpur,3,4166,969982,8939,Accept,8
5,employee,595029,15,yes,1,2,13,4,2,1,1,bungalow,13,Kuala Lumpur,1,7272,1030060,8112,Accept,7
5,employee,246845,21,no,1,2,13,4,2,1,2,bungalow,13,Kuala Lumpur,2,10998,1226127,11846,Accept,9
5,employee,635168,11,yes,1,2,13,4,2,1,1,bungalow,13,Kuala Lumpur,2,10373,603967,19919,Accept,7
5,employee,750766,18,no,1,2,13,4,2,1,2,bungalow,13,Kuala Lumpur,1,4925,1166083,8486,Accept,9
5,employee,506476,20,yes,1,2,13,4,2,1,3,bungalow,13,Kuala Lumpur,2,7829,946401,16797,Accept,7
5,employee,430994,21,no,1,2,13,4,2,1,1,bungalow,13,Kuala Lumpur,2,9259,1414915,14254,Reject,7
5,employee,214993,20,yes,1,2,13,4,2,1,2,bungalow,13,Kuala Lumpur,2,11622,664923,16578,Accept,7
5,employee,718415,16,no,1,2,13,4,2,1,1,bungalow,13,Kuala Lumpur,2,10580,1029247,8572,Accept,6
5,employee,290871,13,yes,1,2,13,4,2,1,2,terrace,13,Kuala Lumpur,1,8082,747630,17106,Accept,9
5,employee,636477,16,no,1,2,13,4,2,1,2,terrace,13,Kuala Lumpur,3,11509,1026785,13674,Reject,8
5,employee,615502,15,yes,1,2,13,4,2,1,1,terrace,13,Kuala Lumpur,2,7082,709856,16058,Accept,7
5,employee,133831,14,no,1,2,13,4,2,1,2,terrace,13,Kuala Lumpur,3,8268,1072523,19850,Accept,8
5,employee,136548,22,yes,1,2,13,4,2,1,1,terrace,13,Kuala Lumpur,2,6878,1091704,12692,Accept,8
5,employee,601632,19,no,1,2,13,4,2,1,1,terrace,13,Kuala Lumpur,3,7714,1092704,14607,Accept,7
5,employee,320468,20,yes,1,2,13,4,2,1,2,terrace,13,Kuala Lumpur,1,12199,666733,16752,Accept,7
5,employee,160622,19,no,1,2,13,4,2,1,1,terrace,13,Kuala Lumpur,3,11519,684990,8715,Accept,9
5,employee,216034,21,yes,1,2,13,4,2,1,3,terrace,13,Kuala Lumpur,2,4134,1302640,19344,Accept,8
5,employee,114772,19,no,1,2,13,4,2,1,2,terrace,13,Kuala Lumpur,3,10382,1255844,13944,Reject,8
5,employee,360226,16,yes,1,2,13,4,2,1,1,terrace,13,Kuala Lumpur,2,7917,1291878,12180,Reject,8
5,employee,690541,18,no,1,2,13,4,2,1,2,terrace,13,Kuala Lumpur,3,9086,952816,17774,Accept,6
5,employee,699187,18,yes,1,2,13,4,2,1,2,terrace,13,Kuala Lumpur,2,3964,1189144,15731,Reject,6
5,employee,627120,19,no,1,2,13,4,2,1,3,terrace,13,Kuala Lumpur,1,8460,624171,12726,Accept,8
5,employee,554020,11,yes,1,2,13,4,2,1,3,terrace,13,Kuala Lumpur,3,12234,1163335,11570,Reject,7
5,employee,565299,24,no,1,2,13,4,2,1,3,terrace,13,Kuala Lumpur,3,3709,657585,18839,Accept,9
5,employee,184449,16,yes,1,2,13,4,2,1,2,terrace,13,Kuala Lumpur,3,9683,493209,18360,Accept,8
5,employee,223214,10,no,1,2,13,4,2,1,1,terrace,13,Kuala Lumpur,3,5528,1178257,13777,Reject,6
5,employee,711475,20,yes,1,2,13,4,2,1,1,terrace,13,Kuala Lumpur,2,12158,673054,14635,Accept,6
5,employee,709490,23,no,1,2,13,4,2,1,3,terrace,13,Kuala Lumpur,1,8413,1019833,9557,Reject,6
5,employee,576714,12,yes,1,2,13,4,2,1,3,terrace,13,Kuala Lumpur,1,8419,707068,14419,Accept,7
5,employee,402613,21,no,1,2,13,4,2,1,2,terrace,13,Kuala Lumpur,1,5963,1059808,13391,Reject,8
5,employee,370148,14,yes,1,2,13,4,2,1,3,terrace,13,Kuala Lumpur,3,6043,958235,7802,Accept,7
5,employee,148043,24,no,1,2,13,4,2,1,3,terrace,13,Kuala Lumpur,3,10301,652974,15638,Accept,9
5,employee,573637,13,yes,1,2,13,4,2,1,1,terrace,13,Kuala Lumpur,3,4575,715671,16854,Accept,9
5,employee,105495,24,no,1,2,13,4,2,1,1,terrace,13,Kuala Lumpur,3,6186,720322,11017,Accept,9
5,employee,326760,22,yes,1,2,13,4,2,1,1,terrace,13,Kuala Lumpur,3,4994,1207904,12225,Accept,9
5,employee,498866,13,no,1,2,13,4,2,1,1,terrace,13,Kuala Lumpur,3,6169,818353,9880,Accept,9
5,employee,162777,15,yes,1,2,13,4,2,1,2,terrace,13,Kuala Lumpur,2,3620,1330118,12586,Accept,6
5,employee,289474,24,no,1,2,13,4,2,1,1,terrace,13,Kuala Lumpur,2,11731,652170,18760,Accept,6
5,employee,124088,10,yes,1,2,13,4,2,1,1,terrace,13,Kuala Lumpur,2,5832,946190,17974,Reject,9
5,employee,385369,12,no,1,2,13,4,2,1,1,terrace,13,Kuala Lumpur,3,11880,1231302,14620,Accept,9
5,employee,466621,16,yes,1,2,13,4,2,1,3,terrace,13,Kuala Lumpur,3,5501,1373867,8546,Accept,7
5,employee,367563,13,no,1,2,13,4,2,1,3,terrace,13,Kuala Lumpur,3,12302,473084,10017,Accept,9
5,employee,413964,19,yes,1,2,13,4,2,1,2,terrace,13,Kuala Lumpur,1,9586,973850,18418,Accept,7
5,employee,176877,18,no,1,2,13,4,2,1,2,terrace,13,Kuala Lumpur,1,10737,542700,9971,Accept,9
5,employee,538618,19,yes,1,2,13,4,2,1,3,terrace,13,Kuala Lumpur,3,6419,732586,11601,Accept,6
5,employee,561659,14,no,1,2,13,4,2,1,1,terrace,13,Kuala Lumpur,3,7649,935870,18854,Accept,9
5,employee,743280,24,yes,1,2,13,4,2,1,1,terrace,13,Kuala Lumpur,2,4927,743504,18381,Accept,6
5,employee,535507,12,no,1,2,13,4,2,1,3,terrace,13,Kuala Lumpur,3,4865,437499,16037,Accept,8
5,employee,342808,15,yes,1,2,13,4,2,1,3,terrace,13,Kuala Lumpur,2,8142,486149,10039,Accept,7
5,employee,143736,14,no,1,2,13,4,2,1,2,terrace,13,Kuala Lumpur,1,4491,1053729,19583,Accept,6
5,employee,463259,11,yes,1,2,13,4,2,1,3,terrace,13,Kuala Lumpur,1,4583,645558,19886,Accept,7
5,employee,756415,15,no,1,2,13,4,2,1,2,terrace,13,Kuala Lumpur,2,7736,749821,19622,Accept,7
5,employee,285525,19,yes,1,2,13,4,2,1,1,terrace,13,Kuala Lumpur,3,6892,697844,13042,Accept,8
5,employee,538575,14,no,1,2,13,4,2,1,3,terrace,13,Kuala Lumpur,1,10899,1304858,11590,Reject,9
5,employee,723610,14,yes,1,2,13,4,2,1,1,terrace,13,Kuala Lumpur,3,8363,696672,8310,Accept,7
5,employee,527882,13,no,1,2,13,4,2,1,1,terrace,13,Kuala Lumpur,2,5541,876705,17357,Accept,6
5,employee,510102,14,yes,1,2,13,4,2,1,3,terrace,13,Kuala Lumpur,3,9795,1019580,18240,Accept,7
5,employee,158265,22,no,1,2,13,4,2,1,2,terrace,13,Kuala Lumpur,2,10996,1013759,19701,Accept,7
5,employee,561593,12,yes,1,2,13,4,2,1,1,terrace,13,Kuala Lumpur,2,10686,907915,12982,Accept,6
5,employee,368837,19,no,1,2,13,4,2,1,1,terrace,13,Kuala Lumpur,2,9393,956570,16171,Reject,7
5,employee,418492,24,yes,1,2,13,4,2,1,2,terrace,13,Kuala Lumpur,3,7570,676516,13387,Accept,8
5,employee,250497,17,no,1,2,13,4,2,1,1,terrace,13,Kuala Lumpur,3,8541,909016,19025,Accept,8
5,employee,406702,23,yes,1,2,13,4,2,1,1,terrace,13,Kuala Lumpur,2,11580,1379602,16078,Accept,8
5,employee,340633,14,no,1,2,13,4,2,1,3,terrace,13,Kuala Lumpur,1,8622,1165396,15194,Accept,6
5,employee,711572,13,yes,1,2,13,4,2,1,2,terrace,13,Kuala Lumpur,3,9419,954974,15074,Accept,9
5,employee,537152,20,no,1,2,13,4,2,1,1,terrace,13,Kuala Lumpur,3,4536,806508,8590,Accept,6
5,employee,761984,12,yes,1,2,13,4,2,1,3,terrace,13,Kuala Lumpur,2,6131,1042473,14641,Accept,8
5,employee,377370,15,no,1,2,13,4,2,1,1,terrace,13,Kuala Lumpur,1,4381,977737,11407,Accept,6
5,employee,568148,18,yes,1,2,13,4,2,1,2,terrace,13,Kuala Lumpur,3,9696,651871,13017,Accept,7
5,employee,671476,23,no,1,2,13,4,2,1,1,terrace,13,Kuala Lumpur,3,8131,985982,18577,Accept,7
5,employee,607714,20,yes,1,2,13,4,2,1,1,terrace,13,Kuala Lumpur,1,6893,1019963,15043,Accept,9
5,employee,590304,21,no,1,2,13,4,2,1,3,terrace,13,Kuala Lumpur,1,11364,1037195,11142,Reject,7
5,employee,184318,23,yes,1,2,13,4,2,1,2,terrace,13,Kuala Lumpur,3,7496,532259,12493,Accept,6
5,employee,553864,15,no,1,2,13,4,2,1,3,terrace,13,Kuala Lumpur,1,11651,437581,9459,Accept,7
5,employee,776631,13,yes,1,2,13,4,2,1,2,terrace,13,Kuala Lumpur,2,7996,889045,13603,Reject,6
5,employee,662973,24,no,1,2,13,4,2,1,3,terrace,13,Kuala Lumpur,3,6815,656605,16238,Accept,7
5,employee,540423,13,yes,1,2,13,4,2,1,2,terrace,13,Kuala Lumpur,1,6311,1254673,10714,Accept,6
5,employee,675193,16,no,1,2,13,4,2,1,2,terrace,13,Kuala Lumpur,2,7244,1270923,7942,Accept,7
5,employee,474939,22,yes,1,2,13,4,2,1,3,terrace,13,Kuala Lumpur,2,5544,749954,15276,Reject,9
5,employee,555112,23,no,1,2,13,4,2,1,2,terrace,13,Kuala Lumpur,2,4435,992084,18440,Accept,9
5,employee,350348,17,yes,1,2,13,4,2,1,1,terrace,13,Kuala Lumpur,3,6600,1236492,16012,Accept,8
5,employee,129969,15,no,1,2,13,4,2,1,3,terrace,13,Kuala Lumpur,1,11669,733472,14108,Reject,9
5,employee,190988,21,yes,1,2,13,4,2,1,3,terrace,13,Kuala Lumpur,1,8111,1108272,7927,Accept,9
5,employee,388675,22,no,1,2,13,4,2,1,2,terrace,13,Kuala Lumpur,3,10366,979185,8631,Accept,7
5,employee,276452,19,yes,1,2,13,4,2,1,3,terrace,13,Kuala Lumpur,1,11978,1093261,10243,Accept,8
5,employee,348864,24,no,1,2,13,4,2,1,1,terrace,13,Kuala Lumpur,2,9613,420957,16891,Accept,8
5,employee,248606,17,yes,1,2,13,4,2,1,2,terrace,13,Kuala Lumpur,2,8866,992820,11253,Reject,8
5,employee,540450,15,no,1,2,13,4,2,1,2,terrace,13,Kuala Lumpur,2,12142,1044723,16795,Reject,8
7,Self_Employed,676880,10,yes,1,2,14,4,2,1,1,terrace,10,Kuala Lumpur,3,12195,1102472,11614,Reject,8
7,Self_Employed,249801,16,no,1,2,14,4,2,1,3,terrace,10,Kuala Lumpur,2,10789,492454,17135,Accept,8
7,Self_Employed,488431,16,yes,1,2,14,4,2,1,2,terrace,10,Kuala Lumpur,1,5572,491852,11631,Accept,8
7,Self_Employed,535819,16,no,1,2,14,4,2,1,3,terrace,10,Kuala Lumpur,1,5489,835806,17124,Accept,9
7,Self_Employed,136284,22,yes,1,2,14,4,2,1,2,terrace,10,Kuala Lumpur,1,10926,717630,10266,Accept,6
7,Self_Employed,740297,22,no,1,2,14,4,2,1,3,terrace,10,Kuala Lumpur,3,10508,614165,17288,Accept,8
7,Self_Employed,343889,12,yes,1,2,14,4,2,1,2,terrace,10,Kuala Lumpur,2,5261,1422178,11401,Accept,7
7,Self_Employed,647454,15,no,1,2,14,4,2,1,1,terrace,10,Kuala Lumpur,2,6104,1273727,8383,Accept,6
7,Self_Employed,776593,19,yes,1,2,14,4,2,1,2,terrace,10,Kuala Lumpur,2,4942,551728,8364,Reject,9
7,Self_Employed,637937,21,no,1,2,14,4,2,1,2,terrace,10,Kuala Lumpur,3,4470,1109275,8925,Reject,8
7,Self_Employed,435686,11,yes,1,2,14,4,2,1,1,terrace,10,Kuala Lumpur,1,9363,1404742,15432,Accept,7
7,Self_Employed,188659,22,no,1,2,14,4,2,1,3,terrace,10,Kuala Lumpur,3,9831,891432,12837,Accept,8
7,Self_Employed,350128,19,yes,1,2,14,4,2,1,1,terrace,10,Kuala Lumpur,1,8568,466867,12763,Accept,7
7,Self_Employed,393057,14,no,1,2,14,4,2,1,2,terrace,10,Kuala Lumpur,3,4242,1344671,9476,Accept,7
7,Self_Employed,450204,24,yes,1,2,14,4,2,1,2,terrace,10,Kuala Lumpur,1,6744,1133280,13845,Accept,7
7,Self_Employed,681210,10,no,1,2,14,4,2,1,2,terrace,10,Kuala Lumpur,1,7352,456726,7593,Reject,7
7,Self_Employed,446992,21,yes,1,2,14,4,2,1,1,terrace,10,Kuala Lumpur,2,11225,956323,12646,Reject,9
7,Self_Employed,453342,10,no,1,2,14,4,2,1,1,terrace,10,Kuala Lumpur,1,6467,984608,15391,Accept,7
7,Self_Employed,397582,12,yes,1,2,14,4,2,1,1,terrace,10,Kuala Lumpur,3,9395,658510,18765,Accept,6
7,Self_Employed,252061,19,no,1,2,14,4,2,1,2,terrace,10,Kuala Lumpur,1,6302,1274066,15165,Reject,8
7,Self_Employed,428137,10,yes,1,2,14,4,2,1,1,terrace,10,Kuala Lumpur,1,7599,856854,19563,Accept,9
7,Self_Employed,306398,16,no,1,2,14,4,2,1,1,terrace,10,Kuala Lumpur,2,6343,1007209,16709,Accept,6
7,Self_Employed,465472,18,yes,1,2,14,4,2,1,1,terrace,10,Kuala Lumpur,3,8337,1239453,7627,Accept,8
7,Self_Employed,702083,12,no,1,2,14,4,2,1,2,terrace,10,Kuala Lumpur,3,11227,525219,12575,Accept,6
7,Self_Employed,141278,21,yes,1,2,14,4,2,1,1,terrace,10,Kuala Lumpur,3,8712,622613,12548,Accept,6
7,Self_Employed,246977,19,no,1,2,14,4,2,1,1,terrace,10,Kuala Lumpur,1,4458,1126614,12035,Reject,7
7,Self_Employed,190894,17,yes,1,2,14,4,2,1,1,terrace,10,Kuala Lumpur,3,3729,894876,12418,Reject,7
7,Self_Employed,758273,22,no,1,2,14,4,2,1,1,terrace,10,Kuala Lumpur,2,7847,1041481,10715,Accept,8
7,Self_Employed,307655,16,yes,1,2,14,4,2,1,3,terrace,10,Kuala Lumpur,3,7252,1258211,9104,Accept,7
7,Self_Employed,386450,11,no,1,2,14,4,2,1,2,terrace,10,Kuala Lumpur,3,6033,806439,10276,Accept,6
7,Self_Employed,382097,24,yes,1,2,14,4,2,1,3,terrace,10,Kuala Lumpur,1,5014,701779,7825,Accept,6
7,Self_Employed,565390,13,no,1,2,14,4,2,1,3,terrace,10,Kuala Lumpur,3,8676,974566,8154,Reject,6
7,Self_Employed,417954,12,yes,1,2,14,4,2,1,3,terrace,10,Kuala Lumpur,3,7803,1355644,10288,Accept,8
7,Self_Employed,445204,22,no,1,2,14,4,2,1,1,terrace,10,Kuala Lumpur,1,3822,430476,18351,Accept,6
7,Self_Employed,278433,14,yes,1,2,14,4,2,1,1,terrace,10,Kuala Lumpur,3,11038,522347,8499,Reject,8
7,Self_Employed,737564,23,no,1,2,14,4,2,1,3,terrace,10,Kuala Lumpur,2,11019,1236919,17886,Reject,9
7,Self_Employed,540710,20,yes,1,2,14,4,2,1,3,terrace,10,Kuala Lumpur,2,11080,748236,11183,Accept,6
7,Self_Employed,266431,15,no,1,2,14,4,2,1,3,terrace,10,Kuala Lumpur,1,9029,1361408,15339,Accept,6
7,Self_Employed,608092,11,yes,1,2,14,4,2,1,3,terrace,10,Kuala Lumpur,3,9598,640868,15921,Reject,8
7,Self_Employed,488293,11,no,1,2,14,4,2,1,2,terrace,10,Kuala Lumpur,2,11278,507909,18041,Reject,6
7,Self_Employed,232424,12,yes,1,2,14,4,2,1,1,terrace,10,Kuala Lumpur,3,9068,1090857,13508,Accept,8
7,Self_Employed,504182,14,no,1,2,14,4,2,1,1,terrace,10,Kuala Lumpur,1,6802,513927,12422,Accept,8
7,Self_Employed,240139,10,yes,1,2,14,4,2,1,3,terrace,10,Kuala Lumpur,3,4686,867724,16782,Accept,7
7,Self_Employed,522064,22,no,1,2,14,4,2,1,2,terrace,10,Kuala Lumpur,3,6457,1138770,12296,Reject,6
7,Self_Employed,191713,20,yes,1,2,14,4,2,1,3,terrace,10,Kuala Lumpur,2,4570,852190,9641,Reject,6
7,Self_Employed,367344,23,no,1,2,14,4,2,1,1,terrace,10,Kuala Lumpur,1,4335,1371082,19669,Accept,9
7,Self_Employed,773155,21,yes,1,2,14,4,2,1,1,terrace,10,Kuala Lumpur,3,10973,945583,13901,Accept,9
7,Self_Employed,363662,18,no,1,2,14,4,2,1,1,terrace,10,Kuala Lumpur,3,6889,1235850,12907,Accept,9
7,Self_Employed,676236,14,yes,1,2,14,4,2,1,3,terrace,10,Kuala Lumpur,1,7722,1126373,11929,Accept,7
7,Self_Employed,321397,20,no,1,2,14,4,2,1,1,terrace,10,Kuala Lumpur,1,10366,1278823,12185,Accept,8
7,Self_Employed,766599,14,yes,1,2,14,4,2,1,2,terrace,10,Kuala Lumpur,1,8356,706051,12336,Reject,6
7,Self_Employed,427060,24,no,1,2,14,4,2,1,2,terrace,10,Kuala Lumpur,3,11214,520153,12351,Accept,9
7,Self_Employed,730574,19,yes,1,2,14,4,2,1,1,terrace,10,Kuala Lumpur,3,12099,796270,11056,Accept,6
7,Self_Employed,500313,12,no,1,2,14,4,2,1,1,terrace,10,Kuala Lumpur,2,4886,534389,9536,Accept,6
7,Self_Employed,568989,24,yes,1,2,14,4,2,1,3,terrace,10,Kuala Lumpur,1,8259,1043463,12831,Accept,6
7,Self_Employed,564042,12,no,1,2,14,4,2,1,2,terrace,10,Kuala Lumpur,1,11816,1023301,17924,Accept,9
7,Self_Employed,215960,15,yes,1,2,14,4,2,1,3,terrace,10,Kuala Lumpur,3,9960,664747,10564,Accept,9
7,Self_Employed,416738,24,no,1,2,14,4,2,1,3,terrace,10,Kuala Lumpur,1,7676,1126957,19976,Accept,7
7,Self_Employed,533263,22,yes,1,2,14,4,2,1,3,terrace,10,Kuala Lumpur,1,9351,544570,13668,Accept,7
7,Self_Employed,352110,23,no,1,2,14,4,2,1,3,terrace,10,Kuala Lumpur,1,8212,429849,15779,Reject,8
7,Self_Employed,394342,15,yes,1,2,14,4,2,1,1,terrace,10,Kuala Lumpur,1,10450,467581,12407,Reject,6
7,Self_Employed,664089,23,no,1,2,14,4,2,1,1,terrace,10,Kuala Lumpur,1,5152,1007694,14051,Accept,8
7,Self_Employed,535010,24,yes,1,2,14,4,2,1,2,terrace,10,Kuala Lumpur,3,4314,1111603,16112,Reject,9
7,Self_Employed,457135,11,no,1,2,14,4,2,1,3,terrace,10,Kuala Lumpur,3,9597,625079,19632,Accept,9
7,Self_Employed,412968,17,yes,1,2,14,4,2,1,2,terrace,10,Kuala Lumpur,1,4168,1124905,11011,Accept,7
7,Self_Employed,187349,18,no,1,2,14,4,2,1,2,terrace,10,Kuala Lumpur,2,7882,616728,12576,Accept,9
7,Self_Employed,580260,19,yes,1,2,14,4,2,1,2,terrace,10,Kuala Lumpur,1,12406,498726,14487,Accept,6
7,Self_Employed,450954,11,no,1,2,14,4,2,1,2,terrace,10,Kuala Lumpur,1,4956,628840,11626,Accept,9
7,Self_Employed,317519,16,yes,1,2,14,4,2,1,1,terrace,10,Kuala Lumpur,1,5687,1332933,18877,Accept,8
7,Self_Employed,746081,21,no,1,2,14,4,2,1,1,terrace,10,Kuala Lumpur,2,8372,1076163,19153,Accept,7
7,Self_Employed,726685,14,yes,1,2,14,4,2,1,3,terrace,10,Kuala Lumpur,2,7271,1254275,11183,Reject,9
7,Self_Employed,303777,13,no,1,2,14,4,2,1,1,terrace,10,Kuala Lumpur,3,8523,573102,8595,Accept,6
7,Self_Employed,177358,20,yes,1,2,14,4,2,1,2,terrace,10,Kuala Lumpur,3,9979,448974,8913,Accept,9
7,Self_Employed,782814,15,no,1,2,14,4,2,1,2,terrace,10,Kuala Lumpur,3,10926,1149641,14979,Accept,9
7,Self_Employed,206479,13,yes,1,2,14,4,2,1,1,terrace,10,Kuala Lumpur,3,10813,973582,12611,Accept,8
7,Self_Employed,329900,20,no,1,2,14,4,2,1,3,terrace,10,Kuala Lumpur,3,11350,736266,14141,Accept,9
7,Self_Employed,350423,22,yes,1,2,14,4,2,1,1,terrace,10,Kuala Lumpur,2,4119,594787,9991,Accept,9
7,Self_Employed,419428,19,no,1,2,14,4,2,1,1,terrace,10,Kuala Lumpur,3,11398,1210426,17486,Accept,9
7,Self_Employed,565520,10,yes,1,2,14,4,2,1,2,terrace,10,Kuala Lumpur,3,10213,719852,15374,Accept,6
7,Self_Employed,107941,14,no,1,2,14,4,2,1,2,terrace,10,Kuala Lumpur,3,8088,1253003,18051,Reject,8
7,Self_Employed,220798,22,yes,1,2,14,4,2,1,2,flat,10,Kuala Lumpur,3,9650,1220398,10009,Reject,7
7,Self_Employed,797906,13,no,1,2,14,4,2,1,3,flat,10,Kuala Lumpur,2,11346,574096,14078,Accept,6
7,Self_Employed,535744,24,yes,1,2,14,4,2,1,1,flat,10,Kuala Lumpur,2,5178,719507,7658,Accept,7
7,Self_Employed,236615,16,no,1,2,14,4,2,1,1,flat,10,Kuala Lumpur,3,6088,1323105,8624,Reject,8
7,Self_Employed,409028,23,yes,1,2,14,4,2,1,2,flat,10,Kuala Lumpur,2,10037,596241,10697,Accept,7
7,Self_Employed,219666,15,no,1,2,14,4,2,1,1,flat,10,Kuala Lumpur,3,8590,1338020,15894,Reject,9
7,Self_Employed,361906,14,yes,1,2,14,4,2,1,2,flat,10,Kuala Lumpur,2,10955,1100630,15200,Reject,8
7,Self_Employed,724905,24,no,1,2,14,4,2,1,3,flat,10,Kuala Lumpur,3,9524,503495,9244,Accept,9
7,Self_Employed,148617,10,yes,1,2,14,4,2,1,2,flat,10,Kuala Lumpur,2,11695,1303122,10864,Reject,8
7,Self_Employed,533698,23,no,1,2,14,4,2,1,3,flat,10,Kuala Lumpur,2,5530,769738,9138,Accept,9
7,Self_Employed,391249,21,yes,1,2,14,4,2,1,2,flat,10,Kuala Lumpur,3,11197,1378095,17787,Accept,9
7,Self_Employed,243198,15,no,1,2,14,4,2,1,1,flat,10,Kuala Lumpur,3,12511,752039,13175,Accept,8
7,Self_Employed,267181,16,yes,1,2,14,4,2,1,3,flat,10,Kuala Lumpur,1,5317,930419,19828,Accept,6
7,Self_Employed,789271,11,no,1,2,14,4,2,1,1,flat,10,Kuala Lumpur,3,10582,1247195,19366,Reject,7
7,Self_Employed,132237,24,yes,1,2,14,4,2,1,2,flat,10,Kuala Lumpur,3,8067,1446511,17311,Accept,7
7,Self_Employed,799022,18,no,1,2,14,4,2,1,3,flat,10,Kuala Lumpur,1,9394,1395738,10058,Accept,8
7,Self_Employed,630606,21,yes,1,2,14,4,2,1,3,flat,10,Kuala Lumpur,2,11789,495552,16926,Accept,7
7,Self_Employed,496580,21,no,1,2,14,4,2,1,2,flat,10,Kuala Lumpur,3,10962,1335439,17637,Accept,7
7,Self_Employed,138255,19,yes,1,2,14,4,2,1,3,flat,10,Kuala Lumpur,3,10084,912576,8699,Accept,9
7,Self_Employed,416712,11,no,1,2,14,4,2,1,2,flat,10,Kuala Lumpur,2,10239,495162,12592,Accept,8
1,Fresh_Graduate,781886,17,yes,2,3,15,2,2,5,2,flat,10,Kuala Lumpur,2,10622,565039,9668,Accept,7
1,Fresh_Graduate,298865,24,no,2,3,15,2,2,5,3,flat,10,Kuala Lumpur,1,12177,545819,18898,Accept,8
1,Fresh_Graduate,396082,11,yes,2,3,15,2,2,5,1,flat,10,Kuala Lumpur,1,10600,1317226,9631,Accept,6
1,Fresh_Graduate,312722,24,no,2,3,15,2,2,5,3,flat,10,Kuala Lumpur,1,6841,842748,17354,Accept,9
1,Fresh_Graduate,630964,20,yes,2,3,15,2,2,5,3,flat,10,Kuala Lumpur,1,4959,1393568,13615,Reject,6
1,Fresh_Graduate,744887,18,no,2,3,15,2,2,5,2,flat,10,Kuala Lumpur,1,10188,1122683,19654,Accept,9
1,Fresh_Graduate,446698,10,yes,2,3,15,2,2,5,2,flat,10,Kuala Lumpur,2,4671,1333396,12833,Reject,6
1,Fresh_Graduate,346215,17,no,2,3,15,2,2,5,2,flat,10,Kuala Lumpur,3,9954,821123,12847,Accept,9
1,Fresh_Graduate,324027,13,yes,2,3,15,2,2,5,3,flat,10,Kuala Lumpur,3,5854,1323847,13623,Accept,7
1,Fresh_Graduate,434389,10,no,2,3,15,2,2,5,2,flat,10,Kuala Lumpur,3,6550,949748,16004,Accept,6
1,Fresh_Graduate,421190,13,yes,2,3,15,2,2,5,3,flat,10,Kuala Lumpur,1,7745,626187,16651,Accept,9
1,Fresh_Graduate,676528,17,no,2,3,15,2,2,5,2,flat,10,Kuala Lumpur,2,4564,930359,16699,Reject,6
1,Fresh_Graduate,159574,10,yes,2,3,15,2,2,5,1,flat,10,Kuala Lumpur,3,6370,1277301,14310,Accept,6
1,Fresh_Graduate,132136,23,no,2,3,15,2,2,5,3,flat,10,Kuala Lumpur,3,7407,639978,17177,Accept,9
1,Fresh_Graduate,667467,19,yes,2,3,15,2,2,5,2,flat,10,Kuala Lumpur,1,3589,1383335,19873,Reject,6
1,Fresh_Graduate,147584,12,no,2,3,15,2,2,5,1,flat,10,Kuala Lumpur,1,9599,467553,16284,Accept,9
1,Fresh_Graduate,617867,23,yes,2,3,15,2,2,5,2,flat,10,Kuala Lumpur,1,9006,1001321,19217,Reject,9
1,Fresh_Graduate,581578,20,no,2,3,15,2,2,5,2,flat,10,Kuala Lumpur,3,7123,737426,8846,Reject,7
1,Fresh_Graduate,663937,14,yes,2,3,15,2,2,5,2,flat,10,Kuala Lumpur,1,6886,1009510,15038,Reject,7
1,Fresh_Graduate,461463,17,no,2,3,15,2,2,5,1,flat,10,Kuala Lumpur,2,4341,551978,16280,Accept,8
1,Fresh_Graduate,212465,16,yes,2,3,15,2,2,5,1,bungalow,10,Kuala Lumpur,1,8135,1000545,8044,Accept,7
1,Fresh_Graduate,380699,24,no,2,3,15,2,2,5,2,bungalow,10,Kuala Lumpur,2,6289,1373046,19005,Reject,8
